377177	Ze zijn met de auto naar Chicago gegaan.	2189481	Loro sono andati a Chicago in automobile.
377177	Ze zijn met de auto naar Chicago gegaan.	2189482	Sono andati a Chicago in automobile.
377210	Vind je dit een mooie kleur?	378140	Ti piace questo colore?
377248	Frans wordt in Frankrijk gesproken.	374558	Il francese è parlato in Francia.
377250	Ik heb afschuwelijk gedroomd.	373776	Ho fatto un sogno orribile.
377281	Ons bedrijf is van plan een nieuwe chemische fabriek te bouwen in Rusland.	373842	La nostra impresa ha il progetto di costruire una nuova fabbrica chimica in Russia.
377302	Zij die alles vergeten, zijn gelukkig.	612077	Quelli che dimenticano tutto sono felici.
377303	Deze airconditioner verbruikt veel elektriciteit.	375126	Questo condizionatore consuma molta corrente.
377305	Over een uur kom ik bij je.	373701	Arrivo da te fra un'ora.
377316	Dit is Japan.	375247	Questo è il Giappone.
377325	Geen liefde zonder jaloezie.	4607	Amor dà per mercede gelosia e rotta fede.
377326	Zwitserland is een neutraal land.	409808	La Svizzera è un paese neutrale.
377328	De stad werd gebombardeerd door vijandelijke vliegtuigen.	376171	La città fu bombardata da aerei nemici.
377337	Geef me alstublieft nog een kans.	376165	Per favore, dammi un'altra possibilità.
377339	Sawako wil naar Frankrijk.	373773	Sawako vuole andare in Francia.
377344	Ik bel je later terug.	659891	Ti richiamerò più tardi.
377344	Ik bel je later terug.	1549798	Ti richiamo più tardi.
377360	Vergeet ons niet!	382050	Non dimenticarti di noi!
377360	Vergeet ons niet!	702825	Non dimenticatevi di noi!
377361	Bill is in Japan geweest.	375248	Bill era in Giappone.
377364	Hij is naar Zwitserland gegaan.	350930	È andato in Svizzera.
377364	Hij is naar Zwitserland gegaan.	1816362	Lui è andato in Svizzera.
377365	Canada is groter dan Japan.	373700	Il Canada è più grande del Giappone.
377369	Bepaalde diersoorten zijn snel aan het verdwijnen.	989697	Certi animali stanno scomparendo velocemente.
377380	"Aha!" zullen ze zeggen.	1115096	"Aha!" dissero loro.
377382	Het sneeuwt.	373770	Nevica.
377382	Het sneeuwt.	373772	Sta nevicando.
377387	China is het grootste land in Azië.	384869	La Cina è il più grande paese dell'Asia.
377392	Denk er eens over na.	374401	Pensaci.
377394	Niet huilen alsjeblieft.	4396	Ti prego, non piangere.
377395	Je mag dit boek gratis hebben.	621766	Puoi avere questo libro gratis.
377398	De mens is het enige dier dat kan lachen.	708350	L'uomo è l'unico animale che riesce a ridere.
377401	Er zijn veel sterrenstelsels in het heelal.	717912	Ci sono molte galassie nell'universo.
377411	Deze school is opgericht in 1650.	373703	Questa scuola è stata fondata nel 1650.
377421	Ik heb geleerd te leven zonder haar.	395218	Ho imparato a vivere senza di lei.
377423	Ik heb hem ontmoet toen ik in Parijs was.	373867	L'ho incontrato quando ero a Parigi.
377426	Ik heb een droom.	373736	Ho un sogno.
377431	China is veel groter dan Japan.	379756	La Cina è molto più grande del Giappone.
377432	Ik ontmoet je zondag om drie uur.	373832	Ci vediamo domenica alle tre.
377462	De tentoonstelling is al open.	375079	La mostra è già aperta.
377464	O, hier zit een vlinder!	376593	Oh, c'è una farfalla!
377475	Hij is gisteren overleden.	1258294	Lui è morto ieri.
377476	Dat is niet belangrijk.	4385	Non è importante.
377476	Dat is niet belangrijk.	4551	Non importa.
377476	Dat is niet belangrijk.	3251806	Questo non è importante.
377476	Dat is niet belangrijk.	3251807	Ciò non è importante.
377480	Ik kan niet meer!	379133	Non ne posso più.
377483	Ik weet niets van hem, behalve zijn naam.	375104	Di lui non so altro che il nome.
377491	Ik heb hem vorige week betaald.	373998	L'ho pagato la settimana scorsa.
377492	Hij heeft een brief geschreven.	375114	Egli scrisse una lettera.
377492	Hij heeft een brief geschreven.	375117	Lui ha scritto una lettera.
377495	Ik weet niet wat dat is.	1002341	Non so che cosa sia.
377496	Hij is al een man.	4481	Ormai è un uomo.
377497	Michael Jackson is niet meer.	838751	Michael Jackson è spirato.
377500	Ik blijf hier niet lang.	374034	Non resterò qui a lungo.
377508	Ik weet niet wat je bedoelt.	610314	Non capisco cosa intendi.
377508	Ik weet niet wat je bedoelt.	2735777	Non so cosa intendi.
377508	Ik weet niet wat je bedoelt.	2735778	Non so cosa intende.
377508	Ik weet niet wat je bedoelt.	2735779	Non so cosa intendete.
377512	Gisteren is mijn zus naar Kobe gegaan.	1544996	Ieri mia sorella è andata a Kobe.
377513	U kunt maar beter weggaan.	387943	Fareste meglio a partire.
377523	Laten we eens kijken wat er kan gebeuren in het ergste geval.	2734926	Consideriamo il peggio che potrebbe capitare.
377530	Ik heb koorts.	417975	Ho la febbre.
377531	Ik heb nooit van biologie gehouden.	375238	Non mi è mai piaciuta la biologia.
377541	Jemig! M'n computer is alweer vastgelopen!	1079427	Argh! Il mio computer si è bloccato di nuovo.
377745	Wil je het licht uitdoen alsjeblieft?	385149	Spegni la luce, per favore.
377751	Wat denk je dat ik aan het doen was?	380751	Cosa credi che stessi facendo?
377756	Ik was alleen in het lokaal.	375084	Ero da solo in aula.
377762	Dat is te duur!	4455	È troppo caro!
377764	Dat vind ik erg leuk.	475644	Mi piace molto.
377766	Ik spreek geen Japans.	353409	Non parlo giapponese.
377766	Ik spreek geen Japans.	1472939	Io non parlo giapponese.
377769	Bedankt voor de uitleg.	611920	Grazie per la spiegazione.
377772	Het ijs is gesmolten.	373999	Il ghiaccio si è sciolto.
377775	Hoe heet deze straat?	484891	Come si chiama questa via?
377775	Hoe heet deze straat?	600922	Come si chiama questa strada?
377785	Dus?	4380	E allora?
377789	Welkom in Japan.	375251	Benvenuto in Giappone.
377794	Denk er eens over na als je wil.	374398	Per favore, pensaci.
377809	Ik heb mijn portemonnee verloren.	4437	Ho perso il mio portafoglio.
377810	Bedankt, dat is alles.	4424	Grazie, è tutto.
377811	Ik begrijp het niet.	373883	Non capisco.
377811	Ik begrijp het niet.	2671117	Non comprendo.
377812	De rekening, alstublieft.	4447	Il conto, per favore.
377813	Hoeveel kost het?	439356	Quanto costa?
377814	We kunnen niet slapen vanwege het lawaai.	4408	Non riusciamo a dormire dal rumore.
377814	We kunnen niet slapen vanwege het lawaai.	2716516	Non possiamo dormire a causa del rumore.
377814	We kunnen niet slapen vanwege het lawaai.	2716517	Noi non possiamo dormire a causa del rumore.
377815	Hoe ver is het naar het vliegveld?	702836	Quanto dista l'aeroporto?
377820	Naar het Hiltonhotel alstublieft.	965378	All'Hilton Hotel, per favore!
377820	Naar het Hiltonhotel alstublieft.	965379	All'Hilton Hotel, per piacere.
377822	Er ontbreekt een mes.	476259	Manca un coltello.
377823	Pardon, ik ben verdwaald.	373884	Mi scusi, mi sono perso.
377825	Waarvandaan vertrekken de bussen naar het vliegveld?	3175945	Da dove partono gli autobus per l'aeroporto?
377833	Om bij het museum te komen moet je die bus nemen.	929362	Per arrivare al museo deve prendere questo autobus.
377834	Ik heb niet veel geld.	373885	Non ho molti soldi.
377835	Ik kom uit Singapore.	762946	Vengo da Singapore.
377836	Ik heet Andrea.	342133	Mi chiamo Andrea.
377837	Het is een verrassing.	376618	È una sorpresa.
377838	Het is koud.	4486	Fa freddo.
377838	Het is koud.	702826	C'è freddo.
377842	Niemand begrijpt me.	375355	Nessuno mi capisce.
377843	Gefeliciteerd met je verjaardag, Muiriel!	382902	Buon compleanno, Muiriel!
377844	Waarom vraag je dat?	4382	Perché lo chiedi?
377845	Hoe schrijf je "pretty"?	4397	Come si scrive "pretty"?
377846	Heb je een condoom?	4409	Hai un preservativo?
377849	Ik hou niet van onregelmatige werkwoorden leren.	4476	Non mi piace imparare i verbi irregolari.
377850	Pak een boek en lees het!	4477	Prendi un libro e leggilo!
377851	Ik ben bang om te vallen.	4483	Ho paura di cadere.
377852	Zou je misschien later kunnen terugbellen?	4494	Mi potresti ritelefonare più tardi, per favore?
377853	Het leven is mooi.	4497	La vita è bella!
377854	Ik doe iedere morgen boodschappen.	4555	Vado ogni mattina a fare la spesa.
377855	Ik wil het niet meer.	4615	Non ne voglio più.
377856	De film duurde 2 uur.	4665	Il film è durato 2 ore.
377857	Goeie vraag.	338394	Bella domanda.
377862	Weet je nog?	350563	Ti ricordi?
377865	Wat ontbreekt er?	338432	Che cosa manca?
377870	Het is gloednieuw.	373836	È nuovo di zecca.
377875	Kom snel terug.	376624	Torna presto.
377881	Deze appel is erg rood.	379255	Questa mela è molto rossa.
377882	Die gitaar is zo duur dat ik hem niet kan kopen.	338480	Quella chitarra è così cara che non posso comprarla.
377886	Beantwoord de vraag.	378899	Rispondi alla domanda.
377887	Wat een verrassing!	359439	Che sorpresa!
377890	Het is heet vandaag.	338709	Fa caldo oggi.
377894	Ik zal je de stad laten zien.	373408	Ti farò visitare la città.
377896	Herinner je je mij nog?	338747	Ti ricordi di me?
377897	Ik ga niet terug.	338750	Non ritornerò.
377900	Er ontbreekt niets.	376605	Non manca niente.
377901	Ouders houden van hun kinderen.	377193	I genitori amano i propri figli.
377908	Ze is erg knap.	384897	È molto carina.
377909	Laat me nog eens een voorbeeld zien.	373972	Mostrami un altro esempio.
377912	De vraag is dit.	378902	La domanda è questa.
377919	Het is fris vandaag.	1872603	C'è fresco oggi.
377928	Ik ben nu 30.	1186930	Ho 30 anni adesso.
377928	Ik ben nu 30.	1186931	Ho 30 anni ora.
377929	Hoe lang bent u?	374002	Quanto sei alto?
377931	Twee vanille-ijsjes alstublieft.	612828	Due gelati alla vaniglia, per piacere.
377933	Hij lachte.	745289	Rise.
377937	Ik hou van je.	4389	Ti amo.
377938	Hij zal op je wachten.	382060	Ti aspetterà.
377965	Eet smakelijk!	482561	Buon appetito!
377967	Mag ik deze fiets gebruiken?	375686	Posso usare questa bici?
377969	Ik ga met de fiets naar het werk.	375688	Vado a lavorare in bici.
377976	Tom houdt niet van kaas.	391158	A Tom non piace il formaggio.
377989	Slaap lekker, Timmy.	378724	Dormi bene, Timmy.
377994	Ik probeer te slapen.	475699	Provo a dormire.
377999	Studeer je scheikunde?	380908	Studi chimica?
378001	Ga naar school.	373705	Vai a scuola.
378002	Uniformen verschillen van school tot school.	373713	Le uniformi sono diverse da scuola a scuola.
378002	Uniformen verschillen van school tot school.	373714	Le uniformi variano da scuola a scuola.
378003	Dat is onze school.	373715	Questa è la nostra scuola.
378006	Ik was te laat op school.	388799	Ero in ritardo a scuola.
378006	Ik was te laat op school.	723172	Ero in ritardo per la scuola.
378007	Ik vind school niet leuk.	4508	Non mi piace la scuola.
378016	Mike heeft zijn hond Spike genoemd.	2411986	Mike ha chiamato il suo cane Spike.
378057	Ik verveel me.	378892	Mi annoio.
378311	Laten we naar huis gaan!	637635	Andiamo a casa!
378325	Ik heb een eeuwigheid nodig om alles uit te leggen.	1081551	Mi ci vorrebbe una vita per spiegare tutto.
378361	Ik ben zo dik.	836296	Sono così grasso.
378361	Ik ben zo dik.	836297	Sono così grassa.
378361	Ik ben zo dik.	2939334	Io sono così grasso.
378361	Ik ben zo dik.	2939335	Io sono così grassa.
378369	Leven is wat er met je gebeurt terwijl je bezig bent met andere dingen.	4440	La vita è quello che ti succede mentre sei impegnato a fare altri progetti.
378372	Iedereen wil u ontmoeten, u bent een beroemdheid!	380445	Tutti ti vogliono conoscere, sei famoso!
378372	Iedereen wil u ontmoeten, u bent een beroemdheid!	624927	Tutti vogliono conoscerti. Sei famoso!
378372	Iedereen wil u ontmoeten, u bent een beroemdheid!	624928	Tutti vogliono conoscerti. Sei famosa!
378391	Helaas is het waar.	375240	È sfortunatamente vero.
378405	Mike speelt graag basketbal.	908825	A Mike piace giocare a basket.
378405	Mike speelt graag basketbal.	908826	A Mike piace giocare a pallacanestro.
378406	Uit welk land kom je?	375009	Da che paese vieni?
378720	Gefeliciteerd.	4390	Congratulazioni!
378721	Je bent niet snel genoeg.	4392	Non sei abbastanza veloce.
378722	Ik verdien €100 per dag.	375090	Guadagno 100 euro al giorno.
378735	Wilde je me over vrijheid vertellen?	4387	Mi volevi parlare di libertà?
378741	Ik kan zo niet leven.	375236	Non posso vivere in questo modo.
378741	Ik kan zo niet leven.	375237	Non posso vivere così.
378752	Ik mis je.	4378	Mi manchi.
378753	Ze is dol op tennissen.	374333	Adora giocare a tennis.
378756	Liefde maakt blind.	791097	L'amore rende ciechi.
378758	Zij is nergens bang voor.	350919	Non ha paura di niente.
378759	Vertel me alsjeblieft je naam.	1053731	Per favore dimmi il tuo nome.
378760	Weet je het zeker?	4379	Sei sicuro?
378761	Echt?	373868	Veramente?
378761	Echt?	373870	Davvero?
378765	De enige nuttige antwoorden zijn die antwoorden die nieuwe vragen oproepen.	4403	Le sole risposte utili sono quelle che propongono nuove domande.
378769	Ik ben tevreden met mijn werk.	375228	Sono contento del mio lavoro.
378770	Dat zal niet gebeuren.	350990	Quello non succederà.
378785	Ik ben nieuwsgierig.	388818	Sono curioso.
378785	Ik ben nieuwsgierig.	838287	Sono curiosa.
378785	Ik ben nieuwsgierig.	1987871	Io sono curioso.
378785	Ik ben nieuwsgierig.	1987872	Io sono curiosa.
378788	Ik kwam dat restaurant toevallig tegen.	373702	Ho trovato questo ristorante per caso.
378792	Aan zichzelf twijfelen is het eerste teken van intelligentie.	4404	Dubitare di sé stessi è il primo segno di intelligenza.
378794	Ik heb twee hamburgers besteld.	375322	Ho ordinato due hamburger.
378801	Hij spreekt perfect Russisch.	375662	Parla perfettamente il russo.
378803	Zij spreekt Russisch.	857400	Lei parla russo.
378803	Zij spreekt Russisch.	1125735	Lei parla il russo.
378907	Dat zal € 30,- kosten.	4376	Costerà trenta euro.
378907	Dat zal € 30,- kosten.	702821	Questo costerà 30 €.
378907	Dat zal € 30,- kosten.	702822	Questa costerà 30 €.
379012	Ik zou een eeuwigheid bezig zijn om alles uit te leggen.	1081551	Mi ci vorrebbe una vita per spiegare tutto.
379030	Ik zie u graag.	4389	Ti amo.
379272	Het geluk staat de dapperen bij.	369554	La fortuna aiuta gli audaci.
379274	Pluk de dag.	379207	Cogli l'attimo.
379275	De tijd vliegt.	373646	Il tempo vola.
379287	Er is nog een vraag die we moeten bespreken.	373831	Resta ancora una questione su cui dobbiamo discutere.
379288	Niet iedereen die hier woont, is rijk.	884298	Non tutti quelli che abitano qui sono ricchi.
379293	Ik wilde niemand beledigen.	353436	Senza offesa.
379295	Ik heb alles gezegd.	613859	Ho detto tutto.
379298	Het schip vervoert grondstoffen vanuit Indonesië.	381358	La nave trasporta materie prime dall'Indonesia.
379301	Ik woon in Japan.	375249	Vivo in Giappone.
379362	Loop eens wat langzamer.	378156	Cammina più lentamente.
379392	Gefeliciteerd met je verjaardag!	374038	Buon compleanno!
379419	Graag gedaan.	397487	Prego.
379419	Graag gedaan.	397488	Di nulla.
379421	Tot uw dienst.	397487	Prego.
379421	Tot uw dienst.	397488	Di nulla.
379434	Vergeet de kassabon niet.	4646	Non dimentichi lo scontrino.
379474	Spreek je Engels?	348759	Parla inglese?
379474	Spreek je Engels?	379134	Parli inglese?
379474	Spreek je Engels?	2795532	Tu parli inglese?
379475	Spreekt u Engels?	348759	Parla inglese?
379476	Spreken jullie Engels?	379135	Parlate inglese?
379477	Mijn naam is Wang.	481871	Mi chiamo Wang.
379480	Mag ik vragen hoe u heet?	387941	Posso chiedere il vostro nome?
379484	Wie is hij?	1385355	Chi è lui?
379484	Wie is hij?	1385356	Lui chi è?
379493	Bedankt!	382056	Grazie!
379494	Dank u wel!	382056	Grazie!
379499	Dank je wel!	382056	Grazie!
379512	Morgen moet het werk af zijn.	374488	Il lavoro deve essere finito per domani.
379556	Dat zal niets aan de zaak veranderen.	4375	Non cambierà niente.
379560	Je zou moeten slapen.	378723	Dovresti dormire.
379563	Je hebt zo weinig geduld met me.	568716	Sei così impaziente con me.
379563	Je hebt zo weinig geduld met me.	568717	Sei così insofferente con me.
379566	Nee, ik ben het niet, jij bent het!	375150	No, non io, tu!
379566	Nee, ik ben het niet, jij bent het!	612664	No, non sono io, sei tu!
379570	Dan hebben we een probleem...	514727	Allora c'è un problema...
379571	Dat verbaast me niets.	376617	Non mi sorprende.
379572	Het verbaast me niet.	376617	Non mi sorprende.
379670	Er ontbreken twee bladzijdes uit dit boek.	714025	A questo libro mancano due pagine.
379681	Picasso is een beroemd kunstenaar.	374417	Picasso è un artista famoso.
379681	Picasso is een beroemd kunstenaar.	3081965	Picasso è un celebre artista.
379685	Vertrouw hem niet.	977339	Non ti fidare di lui.
379697	De Katholieke Kerk is tegen echtscheiding.	1244591	La Chiesa Cattolica si oppone al divorzio.
379702	Dit is mijn lievelingsliedje.	379635	È la mia canzone preferita.
379713	Een spons neemt water op.	379639	Una spugna assorbe l'acqua.
379721	Vissen leven in het water.	379652	I pesci vivono nell'acqua.
379836	Warmte is een vorm van energie.	379772	Il calore è una forma di energia.
379858	Deze opgave is te eenvoudig.	374531	Questo problema è troppo semplice.
380061	Deze roman is vertaald uit het Engels.	1539971	Questo romanzo è stato tradotto dall'inglese.
380088	Ik ga hem neerschieten.	1198620	Gli sparo.
380095	Het is niet mijn bedoeling om zelfzuchtig te zijn.	375076	Non voglio essere egoista.
380095	Het is niet mijn bedoeling om zelfzuchtig te zijn.	929880	Non ho intenzione di essere egoista.
380103	Als ik je een spekje kon sturen, Trang, zou ik het doen.	381159	Se potessi inviarti un marshmallow, Trang, lo farei.
380103	Als ik je een spekje kon sturen, Trang, zou ik het doen.	1445980	Se potessi mandarti un marshmallow, Trang, lo farei.
380103	Als ik je een spekje kon sturen, Trang, zou ik het doen.	1445982	Se potessi spedirti un marshmallow, Trang, lo farei.
380104	Om dat te doen, moet je risico's nemen.	4381	Per farlo, bisogna correre dei rischi.
380106	Onschuld is een schone zaak.	4384	L'innocenza è una cosa bella.
380116	Ik zou graag naar Japan kunnen gaan.	4386	Mi piacerebbe tanto andare in Giappone.
380131	O, nou is het echt verwarrend...	946306	Oh, ora è davvero strano...
380267	Behalve dan dat het hier niet zo eenvoudig is.	4388	Salvo che qui non è così semplice.
380272	Wat is het probleem?	373782	Dov'è il problema?
380274	Dat is niet echt een verrassing toch?	1326318	Non è proprio una sorpresa, no?
380284	Ik wilde niet dat dit zou gebeuren.	634309	Non volevo che questo accadesse.
380287	Ik kan het ook niet verklaren.	4391	Neanch'io lo posso spiegare.
380287	Ik kan het ook niet verklaren.	954932	Neanch'io so spiegarlo.
380287	Ik kan het ook niet verklaren.	2839977	Neppure io posso spiegarlo.
380296	Ik weet niet of ik het nog heb.	383022	Non so se ce l'ho ancora.
380444	Dat is een woordspeling.	4393	È un gioco di parole.
380444	Dat is een woordspeling.	806613	Questo è un gioco di parole.
380471	Jij hebt nooit tijd voor de belangrijke dingen!	380233	Non hai mai tempo per le cose importanti!
380825	Ik heb besloten haar te zeggen dat ik van hem hou.	380816	Ho deciso di dirle che lo amo.
380828	Ik heb besloten hem te zeggen dat ik van haar hou.	380824	Ho deciso di dirgli che la amo.
381168	Hij keek naar de afbeelding.	381154	Guardava l'immagine.
381283	Het is niet alles goud wat er blinkt.	384544	Non è tutto oro quello che luccica.
381283	Het is niet alles goud wat er blinkt.	1517509	Tutto ciò che brilla non è oro.
381293	Na regen komt zonneschijn.	946161	Dopo la pioggia viene il sereno.
381305	Alle wegen leiden naar Rome.	4574	Tutte le strade portano a Roma.
381313	Beter een half ei dan een lege dop.	431789	Piuttosto di niente, è meglio piuttosto.
381314	Daden spreken luider dan woorden.	1765090	I fatti contano più delle parole.
381319	De geest is gewillig, maar het vlees is zwak.	4683	Lo spirito è forte, ma la carne è debole.
381322	Kennis is macht.	2477589	Conoscere è potere.
381322	Kennis is macht.	2477590	Il sapere è il potere.
381322	Kennis is macht.	2477591	Conoscere è il potere.
381322	Kennis is macht.	2477592	La conoscenza è la potenza.
381322	Kennis is macht.	2836891	Sapere è potere.
381322	Kennis is macht.	2836892	Il sapere è una forza.
381323	Spreken is zilver, zwijgen is goud.	4556	La parola è d'argento ma il silenzio è d'oro.
381325	Geen nieuws is goed nieuws.	4588	Nessuna nuova, buona nuova.
381341	Ik heb vreemd gedroomd afgelopen nacht.	617639	Ho fatto uno strano sogno la scorsa notte.
381341	Ik heb vreemd gedroomd afgelopen nacht.	2028738	Stanotte ho fatto uno strano sogno.
381341	Ik heb vreemd gedroomd afgelopen nacht.	2028747	Stanotte ho fatto un sogno strano.
381341	Ik heb vreemd gedroomd afgelopen nacht.	2215211	La scorsa notte ho fatto uno strano sogno.
381341	Ik heb vreemd gedroomd afgelopen nacht.	2215212	La scorsa notte ho fatto un sogno strano.
381353	Ik ga, zelfs al regent het.	350547	Andrò anche se piove.
381355	Ik ben vegetariër.	367940	Sono vegetariana.
381355	Ik ben vegetariër.	367956	Sono vegetariano.
381958	Ik ben een gelukkig mens!	381830	Sono un uomo soddisfatto!
382075	Alles wat is uitgevonden, is waar.	1086042	Ogni cosa inventata è vera.
382076	Verbaasd zijn, zich verwonderen, is beginnen te begrijpen.	4411	Sorprendersi, stupirsi, è cominciare a capire.
382077	Er is geen twijfel aan dat het heelal oneindig is.	4412	Non c'è dubbio che il tutto è infinito.
382079	We zien de dingen niet zoals ze zijn, maar zoals we zelf zijn.	4415	Non vediamo le cose come sono, ma come siamo.
382082	Ik heet Jack.	4418	Mi chiamo Jack.
382083	Niet willen is hetzelfde als hebben.	4441	Non desiderare è lo stesso che avere.
382087	Ik ga dood van de honger!	4458	Muoio di fame!
382100	Je hebt gelijk.	4488	Hai ragione.
382101	Ik wil niet naar school.	380448	Non voglio andare a scuola.
382127	Doe iets!	377581	Fai qualcosa!
382129	Wat wil je doen?	387942	Che cosa vuoi fare?
382130	Ik ben moe nu.	377264	Sono stanco ora.
382132	Je denkt te veel.	374400	Tu pensi troppo.
382262	Alle mensen worden vrij en gelijk in waardigheid en rechten geboren. Zij zijn begiftigd met verstand en geweten, en behoren zich jegens elkander in een geest van broederschap te gedragen.	382157	Tutti gli esseri umani nascono liberi ed eguali in dignità e diritti. Essi sono dotati di ragione e di coscienza e devono agire gli uni verso gli altri in spirito di fratellanza.
382287	Een, twee, drie, vier, vijf, zes, zeven, acht, negen, tien.	382173	Uno, due, tre, quattro, cinque, sei, sette, otto, nove, dieci.
382429	Dit woord komt uit het Grieks.	381853	Questa parola viene dal greco.
383659	's Morgens begonnen de vogeltjes te fluiten.	433183	Al mattino gli uccelli iniziarono a cantare.
383972	"Ik heb haar vijf dagen geleden gezien," zei hij.	1269682	"L'ho vista cinque giorni fa", disse lui.
383974	Dit huis heeft zes kamers.	381383	Questa casa ha sei stanze.
383993	Hij is niet voor niets omgekomen.	763134	Non è morto invano.
384002	Heb je veel geld bij je?	375633	Hai molti soldi con te?
384008	Het is tien voor half elf.	1598849	Sono le dieci e venti.
384010	Ik ben heel lang.	374005	Sono molto alto.
384166	Dat kan niet!	4394	Non è possibile.
384251	Kort haar vind ik leuk.	375782	Mi piacciono i capelli corti.
384252	Verspreid het Esperanto!	430323	Diffondi l'esperanto!
384254	Komt u binnen!	1157679	Entri!
384272	Er was niets in de kamer, behalve een oude stoel.	375112	In camera non c'era niente, a parte una sedia vecchia.
384443	Mijn linkervoet slaapt.	384466	Il mio piede sinistro si è addormentato.
384462	Ik heb Frans geleerd in plaats van Duits.	374560	Ho imparato il francese al posto del tedesco.
384462	Ik heb Frans geleerd in plaats van Duits.	379751	Ho imparato il francese invece del tedesco.
384463	Ik ben net terug uit school.	962579	Sono appena tornato da scuola.
384477	Hij maakt een slechte indruk.	987104	Fa una cattiva impressione.
384477	Hij maakt een slechte indruk.	1702385	Lui fa una cattiva impressione.
